==================================================================
fastsimcoal started on 26/06/2025 at 14:57:49

TMRCAs per non-recombining segment
Locus	Segment_length	Data_Type	Time_(gen)	deme	Num_Mutations
2282	1	data unknown	1718.41	0	0
2283	1	data unknown	1591.33	0	0
2284	1	data unknown	862.572	0	0
2285	1	data unknown	897.301	0	0
2286	1	data unknown	2245.99	0	0
2287	1	data unknown	524.048	0	0
2288	1	data unknown	1122.04	0	0
2289	1	data unknown	1224.96	0	0
2290	1	data unknown	902.725	0	0
2291	1	data unknown	1063.13	0	0
2292	1	data unknown	5000.32	0	0
2293	1	data unknown	681.206	0	0
2294	1	data unknown	1839.2	0	0
2295	1	data unknown	1917.27	0	0
2296	1	data unknown	75.1495	0	0
2297	1	data unknown	691.746	0	0
2298	1	data unknown	545.712	0	0
2299	1	data unknown	732.662	0	0
2300	1	data unknown	546.715	0	0
2301	1	data unknown	1827.85	0	0
2302	1	data unknown	1964.35	0	0
2303	1	data unknown	2228.19	0	0
2304	1	data unknown	182.533	0	0
2305	1	data unknown	1403.56	0	0
2306	1	data unknown	789.845	0	0
2307	1	data unknown	2130.78	0	0
2308	1	data unknown	649.754	0	0
2309	1	data unknown	951.691	0	0
2310	1	data unknown	1147.76	0	0
2311	1	data unknown	1589.68	0	0
2312	1	data unknown	3719.15	0	0
2313	1	data unknown	2110.2	0	0
2314	1	data unknown	4113.03	0	0
2315	1	data unknown	1365.32	0	0
2316	1	data unknown	1134.78	0	0
2317	1	data unknown	783.218	0	0
2318	1	data unknown	1186.66	0	0
2319	1	data unknown	1150.2	0	0
2320	1	data unknown	5271.45	0	0
2321	1	data unknown	2304.51	0	0
2322	1	data unknown	1492.41	0	0
2323	1	data unknown	1946.58	0	0
2324	1	data unknown	1175.8	0	0
2325	1	data unknown	1509.38	0	0
2326	1	data unknown	1615.76	0	0
2327	1	data unknown	566.242	0	0
2328	1	data unknown	939.083	0	0
2329	1	data unknown	1755.97	0	0
2330	1	data unknown	501.461	0	0
2331	1	data unknown	837.551	0	0
2332	1	data unknown	1044.41	0	0
2333	1	data unknown	1972.14	0	0
2334	1	data unknown	545.685	0	0
2335	1	data unknown	2118.49	0	0
2336	1	data unknown	569.923	0	0
2337	1	data unknown	2502.52	0	0
2338	1	data unknown	882.538	0	0
2339	1	data unknown	3391.22	0	0
2340	1	data unknown	2442.01	0	0
2341	1	data unknown	2694.43	0	0
2342	1	data unknown	1975.31	0	0
2343	1	data unknown	1102.21	0	0
2344	1	data unknown	696.43	0	0
2345	1	data unknown	1283.01	0	0
2346	1	data unknown	3953.6	0	0
2347	1	data unknown	1872.17	0	0
2348	1	data unknown	775.036	0	0
2349	1	data unknown	1191.23	0	0
2350	1	data unknown	824.108	0	0
2351	1	data unknown	951.061	0	0
2352	1	data unknown	676.727	0	0
2353	1	data unknown	794.888	0	0
2354	1	data unknown	771.862	0	0
2355	1	data unknown	1075.68	0	0
2356	1	data unknown	4309.36	0	0
2357	1	data unknown	1638.38	0	0
2358	1	data unknown	1382.69	0	0
2359	1	data unknown	2807.29	0	0
2360	1	data unknown	3683.53	0	0
2361	1	data unknown	1460.04	0	0
2362	1	data unknown	1061.51	0	0
2363	1	data unknown	1549.48	0	0
2364	1	data unknown	1580.6	0	0
2365	1	data unknown	692.757	0	0
2366	1	data unknown	1329.82	0	0
2367	1	data unknown	560.375	0	0
2368	1	data unknown	747.547	0	0
2369	1	data unknown	736.729	0	0
2370	1	data unknown	1622.66	0	0
2371	1	data unknown	1326.44	0	0
2372	1	data unknown	598.572	0	0
2373	1	data unknown	2572.48	0	0
2374	1	data unknown	1864.11	0	0
2375	1	data unknown	1467.4	0	0
2376	1	data unknown	634.785	0	0
2377	1	data unknown	1795.08	0	0
2378	1	data unknown	919.804	0	0
2379	1	data unknown	1089.51	0	0
2380	1	data unknown	623.661	0	0
2381	1	data unknown	4087.34	0	0
2382	1	data unknown	983.7	0	0
2383	1	data unknown	505.062	0	0
2384	1	data unknown	527.229	0	0
2385	1	data unknown	382.881	0	0
2386	1	data unknown	1141.53	0	0
2387	1	data unknown	2502.19	0	0
2388	1	data unknown	528.038	0	0
2389	1	data unknown	523.102	0	0
2390	1	data unknown	1404.27	0	0
2391	1	data unknown	634.079	0	0
2392	1	data unknown	3711.26	0	0
2393	1	data unknown	1021.27	0	0
2394	1	data unknown	1664.35	0	0
2395	1	data unknown	29.4876	0	0
2396	1	data unknown	1820.19	0	0
2397	1	data unknown	737.968	0	0
2398	1	data unknown	668.251	0	0
2399	1	data unknown	2977.65	0	0
2400	1	data unknown	2465.32	0	0
2401	1	data unknown	989.529	0	0
2402	1	data unknown	1185.91	0	0
2403	1	data unknown	1114.91	0	0
2404	1	data unknown	1341.93	0	0
2405	1	data unknown	4560.13	0	0
2406	1	data unknown	565.666	0	0
2407	1	data unknown	1889	0	0
2408	1	data unknown	1948.19	0	0
2409	1	data unknown	2255.5	0	0
2410	1	data unknown	1105.36	0	0
2411	1	data unknown	1202.35	0	0
2412	1	data unknown	623.425	0	0
2413	1	data unknown	1352	0	0
2414	1	data unknown	960.4	0	0
2415	1	data unknown	601.841	0	0
2416	1	data unknown	716.324	0	0
2417	1	data unknown	346.146	0	0
2418	1	data unknown	896.427	0	0
2419	1	data unknown	624.744	0	0
2420	1	data unknown	1266.96	0	0
2421	1	data unknown	2253.37	0	0
2422	1	data unknown	948.715	0	0
2423	1	data unknown	1445.56	0	0
2424	1	data unknown	618.195	0	0
2425	1	data unknown	562.099	0	0
2426	1	data unknown	681.076	0	0
2427	1	data unknown	3143.65	0	0
2428	1	data unknown	573.822	0	0
2429	1	data unknown	83.1985	0	0
2430	1	data unknown	1273.61	0	0
2431	1	data unknown	1634.95	0	0
2432	1	data unknown	1385.52	0	0
2433	1	data unknown	1152.38	0	0
2434	1	data unknown	603.085	0	0
2435	1	data unknown	2906.88	0	0
2436	1	data unknown	686.733	0	0
2437	1	data unknown	613.407	0	0
2438	1	data unknown	3398.33	0	0
2439	1	data unknown	969.09	0	0
2440	1	data unknown	2120.41	0	0
2441	1	data unknown	2479.17	0	0
2442	1	data unknown	578.438	0	0
2443	1	data unknown	1145.19	0	0
2444	1	data unknown	1536.06	0	0
2445	1	data unknown	698.09	0	0
2446	1	data unknown	653.965	0	0
2447	1	data unknown	58.0215	0	0
2448	1	data unknown	710.854	0	0
2449	1	data unknown	973.171	0	0
2450	1	data unknown	847.832	0	0
2451	1	data unknown	627.701	0	0
2452	1	data unknown	571.007	0	0
2453	1	data unknown	581.852	0	0
2454	1	data unknown	1300.16	0	0
2455	1	data unknown	592.499	0	0
2456	1	data unknown	1489.92	0	0
2457	1	data unknown	584.564	0	0
2458	1	data unknown	1033.02	0	0
2459	1	data unknown	4071.09	0	0
2460	1	data unknown	2855.27	0	0
2461	1	data unknown	612.679	0	0
2462	1	data unknown	620.049	0	0
2463	1	data unknown	2364.14	0	0
2464	1	data unknown	345.65	0	0
2465	1	data unknown	864.716	0	0
2466	1	data unknown	1150.94	0	0
2467	1	data unknown	1841.63	0	0
2468	1	data unknown	3007.24	0	0
2469	1	data unknown	1603.58	0	0
2470	1	data unknown	5424.33	0	0
2471	1	data unknown	853.771	0	0
2472	1	data unknown	778.019	0	0
2473	1	data unknown	765.583	0	0
2474	1	data unknown	2299.93	0	0
2475	1	data unknown	2871.41	0	0
2476	1	data unknown	1635.68	0	0
2477	1	data unknown	1129.13	0	0
2478	1	data unknown	639.774	0	0
2479	1	data unknown	659.988	0	0
2480	1	data unknown	1428.49	0	0
2481	1	data unknown	1127.88	0	0
2482	1	data unknown	2199.11	0	0
2483	1	data unknown	925.846	0	0
2484	1	data unknown	1134.09	0	0
2485	1	data unknown	851.479	0	0
2486	1	data unknown	3649.07	0	0
2487	1	data unknown	3260.7	0	0
2488	1	data unknown	873.837	0	0
2489	1	data unknown	2139.38	0	0
2490	1	data unknown	1664.51	0	0
2491	1	data unknown	555.79	0	0
2492	1	data unknown	2709.19	0	0
2493	1	data unknown	1596.52	0	0
2494	1	data unknown	69.5419	0	0
2495	1	data unknown	735.001	0	0
2496	1	data unknown	754.7	0	0
2497	1	data unknown	2636.92	0	0
2498	1	data unknown	14.6866	0	0
2499	1	data unknown	757.351	0	0
2500	1	data unknown	1836.25	0	0
2501	1	data unknown	1941.26	0	0
2502	1	data unknown	1861.41	0	0
2503	1	data unknown	1123.66	0	0
2504	1	data unknown	4217.96	0	0
2505	1	data unknown	376.472	0	0
2506	1	data unknown	3407.07	0	0
2507	1	data unknown	747.391	0	0
2508	1	data unknown	2742.65	0	0
2509	1	data unknown	1858.74	0	0
2510	1	data unknown	1398.25	0	0
2511	1	data unknown	1156.41	0	0
2512	1	data unknown	1680.64	0	0
2513	1	data unknown	3762.71	0	0
2514	1	data unknown	1850.81	0	0
2515	1	data unknown	5194.98	0	0
2516	1	data unknown	881.294	0	0
2517	1	data unknown	2275.28	0	0
2518	1	data unknown	800.785	0	0
2519	1	data unknown	1815.12	0	0
2520	1	data unknown	824.062	0	0
2521	1	data unknown	1523.94	0	0
2522	1	data unknown	2800.01	0	0
2523	1	data unknown	678.585	0	0
2524	1	data unknown	543.858	0	0
2525	1	data unknown	1102.42	0	0
2526	1	data unknown	1524.41	0	0
2527	1	data unknown	622.856	0	0
2528	1	data unknown	530.35	0	0
2529	1	data unknown	584.465	0	0
2530	1	data unknown	2437.53	0	0
2531	1	data unknown	982.716	0	0
2532	1	data unknown	2540.88	0	0
2533	1	data unknown	514.687	0	0
2534	1	data unknown	573.12	0	0
2535	1	data unknown	603.142	0	0
2536	1	data unknown	1156.8	0	0
2537	1	data unknown	1509.93	0	0
2538	1	data unknown	725.712	0	0
2539	1	data unknown	1377.24	0	0
2540	1	data unknown	691.772	0	0
2541	1	data unknown	2163.65	0	0
2542	1	data unknown	2860.12	0	0
2543	1	data unknown	691.746	0	0
2544	1	data unknown	61.3785	0	0
2545	1	data unknown	1509.85	0	0
2546	1	data unknown	604.256	0	0
2547	1	data unknown	716.393	0	0
2548	1	data unknown	1964.44	0	0
2549	1	data unknown	1635.78	0	0
2550	1	data unknown	1005.72	0	0
2551	1	data unknown	1538.85	0	0
2552	1	data unknown	792.938	0	0
2553	1	data unknown	1598.96	0	0
2554	1	data unknown	2428.4	0	0
2555	1	data unknown	703.941	0	0
2556	1	data unknown	1241.58	0	0
2557	1	data unknown	612.812	0	0
2558	1	data unknown	1421.71	0	0
2559	1	data unknown	1175.57	0	0
2560	1	data unknown	967.27	0	0
2561	1	data unknown	2053.46	0	0
2562	1	data unknown	1434.44	0	0
2563	1	data unknown	1.52588	0	0
2564	1	data unknown	1065.63	0	0
2565	1	data unknown	812.515	0	0
2566	1	data unknown	238.495	0	0
2567	1	data unknown	5456.24	0	0
2568	1	data unknown	2021.9	0	0
2569	1	data unknown	1344.67	0	0
2570	1	data unknown	972.092	0	0
2571	1	data unknown	2642.47	0	0
2572	1	data unknown	1384.67	0	0
2573	1	data unknown	818.752	0	0
2574	1	data unknown	2649.3	0	0
2575	1	data unknown	2015.71	0	0
2576	1	data unknown	705.051	0	0
2577	1	data unknown	534.039	0	0
2578	1	data unknown	1532.82	0	0
2579	1	data unknown	1515.82	0	0
2580	1	data unknown	3602.86	0	0
2581	1	data unknown	1412.63	0	0
2582	1	data unknown	2010.58	0	0
2583	1	data unknown	408.134	0	0
2584	1	data unknown	2701.07	0	0
2585	1	data unknown	1622.37	0	0
2586	1	data unknown	2812.95	0	0
2587	1	data unknown	901.386	0	0
2588	1	data unknown	969.284	0	0
2589	1	data unknown	3624.55	0	0
2590	1	data unknown	2012.65	0	0
2591	1	data unknown	2182.36	0	0
2592	1	data unknown	1519.5	0	0
2593	1	data unknown	1463.79	0	0
2594	1	data unknown	1473.18	0	0
2595	1	data unknown	658.852	0	0
2596	1	data unknown	177.269	0	0
2597	1	data unknown	470.543	0	0
2598	1	data unknown	2059.01	0	0
2599	1	data unknown	526.028	0	0
2600	1	data unknown	852.188	0	0
2601	1	data unknown	1802.46	0	0
2602	1	data unknown	976.849	0	0
2603	1	data unknown	1122.76	0	0
2604	1	data unknown	973.415	0	0
2605	1	data unknown	547.787	0	0
2606	1	data unknown	873.081	0	0
2607	1	data unknown	563.442	0	0
2608	1	data unknown	587.742	0	0
2609	1	data unknown	561.794	0	0
2610	1	data unknown	1606.16	0	0
2611	1	data unknown	1964.83	0	0
2612	1	data unknown	640.152	0	0
2613	1	data unknown	3542.63	0	0
2614	1	data unknown	909.225	0	0
2615	1	data unknown	3366.66	0	0
2616	1	data unknown	1111.6	0	0
2617	1	data unknown	192.375	0	0
2618	1	data unknown	1134.68	0	0
2619	1	data unknown	668.648	0	0
2620	1	data unknown	900.162	0	0
2621	1	data unknown	723.007	0	0
2622	1	data unknown	3641.01	0	0
2623	1	data unknown	1594.35	0	0
2624	1	data unknown	1638.17	0	0
2625	1	data unknown	755.119	0	0
2626	1	data unknown	2796.22	0	0
2627	1	data unknown	1146.56	0	0
2628	1	data unknown	1417.82	0	0
2629	1	data unknown	3212.07	0	0
2630	1	data unknown	3264.92	0	0
2631	1	data unknown	1036.8	0	0
2632	1	data unknown	1140.73	0	0
2633	1	data unknown	316.62	0	0
2634	1	data unknown	1053.75	0	0
2635	1	data unknown	1078.43	0	0
2636	1	data unknown	536.541	0	0
2637	1	data unknown	3369.85	0	0
2638	1	data unknown	2264.7	0	0
2639	1	data unknown	780.895	0	0
2640	1	data unknown	872.578	0	0
2641	1	data unknown	255.623	0	0
2642	1	data unknown	1325.18	0	0
2643	1	data unknown	828.819	0	0
2644	1	data unknown	575.943	0	0
2645	1	data unknown	1875.25	0	0
2646	1	data unknown	3316.93	0	0
2647	1	data unknown	1458.59	0	0
2648	1	data unknown	1094.57	0	0
2649	1	data unknown	1758.5	0	0
2650	1	data unknown	1822.34	0	0
2651	1	data unknown	535.313	0	0
2652	1	data unknown	1505.42	0	0
2653	1	data unknown	1136.31	0	0
2654	1	data unknown	852.432	0	0
2655	1	data unknown	137.825	0	0
2656	1	data unknown	2143.72	0	0
2657	1	data unknown	1663.79	0	0
2658	1	data unknown	627.308	0	0
2659	1	data unknown	1607.38	0	0
2660	1	data unknown	795.135	0	0
2661	1	data unknown	828.812	0	0
2662	1	data unknown	1422.77	0	0
2663	1	data unknown	1446.53	0	0
2664	1	data unknown	1790.33	0	0
2665	1	data unknown	921.635	0	0
2666	1	data unknown	841.282	0	0
2667	1	data unknown	1173	0	0
2668	1	data unknown	1594.59	0	0
2669	1	data unknown	1007.7	0	0
2670	1	data unknown	1196.64	0	0
2671	1	data unknown	819.443	0	0
2672	1	data unknown	1498.13	0	0
2673	1	data unknown	1391.94	0	0
2674	1	data unknown	913.448	0	0
2675	1	data unknown	1296.54	0	0
2676	1	data unknown	1697.28	0	0
2677	1	data unknown	1381.5	0	0
2678	1	data unknown	968.8	0	0
2679	1	data unknown	1744.18	0	0
2680	1	data unknown	1812.88	0	0
2681	1	data unknown	955.395	0	0
2682	1	data unknown	1616.94	0	0
2683	1	data unknown	500.092	0	0
2684	1	data unknown	1891.6	0	0
2685	1	data unknown	2019.45	0	0
2686	1	data unknown	3522.4	0	0
2687	1	data unknown	2930.41	0	0
2688	1	data unknown	1375.72	0	0
2689	1	data unknown	615.124	0	0
2690	1	data unknown	1193.14	0	0
2691	1	data unknown	667.946	0	0
2692	1	data unknown	973.309	0	0
2693	1	data unknown	3266.88	0	0
2694	1	data unknown	1798.08	0	0
2695	1	data unknown	1310.75	0	0
2696	1	data unknown	392.036	0	0
2697	1	data unknown	965.073	0	0
2698	1	data unknown	794.296	0	0
2699	1	data unknown	1483.94	0	0
2700	1	data unknown	919.376	0	0
2701	1	data unknown	854.179	0	0
2702	1	data unknown	561.638	0	0
2703	1	data unknown	1418.88	0	0
2704	1	data unknown	2212.08	0	0
2705	1	data unknown	1505.04	0	0
2706	1	data unknown	1066.3	0	0
2707	1	data unknown	1843.44	0	0
2708	1	data unknown	2397.93	0	0
2709	1	data unknown	722.965	0	0
2710	1	data unknown	2232.2	0	0
2711	1	data unknown	806.881	0	0
2712	1	data unknown	910.488	0	0
2713	1	data unknown	3563.73	0	0
2714	1	data unknown	1573.29	0	0
2715	1	data unknown	520.813	0	0
2716	1	data unknown	726.921	0	0
2717	1	data unknown	63.0951	0	0
2718	1	data unknown	1091.66	0	0
2719	1	data unknown	3100.23	0	0
2720	1	data unknown	2288.57	0	0
2721	1	data unknown	3850.89	0	0
2722	1	data unknown	1202.3	0	0
2723	1	data unknown	1978.78	0	0
2724	1	data unknown	1113.13	0	0
2725	1	data unknown	2972.82	0	0
2726	1	data unknown	674.671	0	0
2727	1	data unknown	1357.39	0	0
2728	1	data unknown	1464.13	0	0
2729	1	data unknown	562.63	0	0
2730	1	data unknown	729.069	0	0
2731	1	data unknown	669.388	0	0
2732	1	data unknown	1600.9	0	0
2733	1	data unknown	1024.09	0	0
2734	1	data unknown	617.466	0	0
2735	1	data unknown	2901.33	0	0
2736	1	data unknown	512.283	0	0
2737	1	data unknown	3765.36	0	0
2738	1	data unknown	1133.41	0	0
2739	1	data unknown	512.737	0	0
2740	1	data unknown	3387.47	0	0
2741	1	data unknown	4255.5	0	0
2742	1	data unknown	738.579	0	0
2743	1	data unknown	825.275	0	0
2744	1	data unknown	1367.53	0	0
2745	1	data unknown	1290.12	0	0
2746	1	data unknown	515.72	0	0
2747	1	data unknown	2827.93	0	0
2748	1	data unknown	1244.64	0	0
2749	1	data unknown	1833.72	0	0
2750	1	data unknown	768.684	0	0
2751	1	data unknown	819.13	0	0
2752	1	data unknown	1976.52	0	0
2753	1	data unknown	2010.4	0	0
2754	1	data unknown	856.041	0	0
2755	1	data unknown	2860.78	0	0
2756	1	data unknown	755.829	0	0
2757	1	data unknown	212.708	0	0
2758	1	data unknown	3991.24	0	0
2759	1	data unknown	1028.16	0	0
2760	1	data unknown	2505.64	0	0
2761	1	data unknown	2034.44	0	0
2762	1	data unknown	723	0	0
2763	1	data unknown	638.176	0	0
2764	1	data unknown	1152.83	0	0
2765	1	data unknown	2695.89	0	0
2766	1	data unknown	1300.19	0	0
2767	1	data unknown	768.036	0	0
2768	1	data unknown	685.318	0	0
2769	1	data unknown	927.574	0	0
2770	1	data unknown	3465.26	0	0
2771	1	data unknown	950.966	0	0
2772	1	data unknown	703.93	0	0
2773	1	data unknown	595.669	0	0
2774	1	data unknown	751.339	0	0
2775	1	data unknown	1745.43	0	0
2776	1	data unknown	3240.43	0	0
2777	1	data unknown	2437.58	0	0
2778	1	data unknown	2922.99	0	0
2779	1	data unknown	1563.98	0	0
2780	1	data unknown	1496.73	0	0
2781	1	data unknown	1994.1	0	0
2782	1	data unknown	1059.87	0	0
2783	1	data unknown	512.779	0	0
2784	1	data unknown	538.746	0	0
2785	1	data unknown	2472.41	0	0
2786	1	data unknown	1165.12	0	0
2787	1	data unknown	3383.52	0	0
2788	1	data unknown	1092.58	0	0
2789	1	data unknown	1205.19	0	0
2790	1	data unknown	2554.94	0	0
2791	1	data unknown	2693.29	0	0
2792	1	data unknown	1521.19	0	0
2793	1	data unknown	3290.48	0	0
2794	1	data unknown	1527.79	0	0
2795	1	data unknown	563.118	0	0
2796	1	data unknown	665.058	0	0
2797	1	data unknown	552.868	0	0
2798	1	data unknown	850.941	0	0
2799	1	data unknown	840.546	0	0
2800	1	data unknown	631.664	0	0
2801	1	data unknown	568.466	0	0
2802	1	data unknown	2441.2	0	0
2803	1	data unknown	4179.2	0	0
2804	1	data unknown	765.297	0	0
2805	1	data unknown	1758.13	0	0
2806	1	data unknown	1829.28	0	0
2807	1	data unknown	1060.32	0	0
2808	1	data unknown	1057.93	0	0
2809	1	data unknown	1519.87	0	0
2810	1	data unknown	684.494	0	0
2811	1	data unknown	825.92	0	0
2812	1	data unknown	501.244	0	0
2813	1	data unknown	589.008	0	0
2814	1	data unknown	571.453	0	0
2815	1	data unknown	1028.09	0	0
2816	1	data unknown	1967.01	0	0
2817	1	data unknown	482.178	0	0
2818	1	data unknown	1727.83	0	0
2819	1	data unknown	3549.82	0	0
2820	1	data unknown	510.731	0	0
2821	1	data unknown	963.84	0	0
2822	1	data unknown	1179.77	0	0
2823	1	data unknown	2374.98	0	0
2824	1	data unknown	569.992	0	0
2825	1	data unknown	712.639	0	0
2826	1	data unknown	2830.86	0	0
2827	1	data unknown	4056.29	0	0
2828	1	data unknown	500.011	0	0
2829	1	data unknown	556.828	0	0
2830	1	data unknown	1500.05	0	0
2831	1	data unknown	1751.79	0	0
2832	1	data unknown	6356.46	0	0
2833	1	data unknown	7522.08	0	0
2834	1	data unknown	929.932	0	0
2835	1	data unknown	3383.9	0	0
2836	1	data unknown	855.247	0	0
2837	1	data unknown	669.319	0	0
2838	1	data unknown	1508.56	0	0
2839	1	data unknown	2220.86	0	0
2840	1	data unknown	523.392	0	0
2841	1	data unknown	2549.4	0	0
2842	1	data unknown	572.933	0	0
2843	1	data unknown	1703.45	0	0
2844	1	data unknown	355.339	0	0
2845	1	data unknown	1887.46	0	0
2846	1	data unknown	713.333	0	0
2847	1	data unknown	1402.91	0	0
2848	1	data unknown	1309.9	0	0
2849	1	data unknown	1659.44	0	0
2850	1	data unknown	558.067	0	0
2851	1	data unknown	917.11	0	0
2852	1	data unknown	558.96	0	0
2853	1	data unknown	562.939	0	0
2854	1	data unknown	198.135	0	0
2855	1	data unknown	1613.86	0	0
2856	1	data unknown	573.311	0	0
2857	1	data unknown	1200.62	0	0
2858	1	data unknown	1536.81	0	0
2859	1	data unknown	2013.68	0	0
2860	1	data unknown	535.66	0	0
2861	1	data unknown	2259.31	0	0
2862	1	data unknown	618.183	0	0
2863	1	data unknown	951.427	0	0
2864	1	data unknown	938.473	0	0
2865	1	data unknown	504.654	0	0
2866	1	data unknown	626.331	0	0
2867	1	data unknown	753.719	0	0
2868	1	data unknown	848.423	0	0
2869	1	data unknown	1405.24	0	0
2870	1	data unknown	400.925	0	0
2871	1	data unknown	513.306	0	0
2872	1	data unknown	1053.71	0	0
2873	1	data unknown	1673.84	0	0
2874	1	data unknown	1222.85	0	0
2875	1	data unknown	151.291	0	0
2876	1	data unknown	619.793	0	0
2877	1	data unknown	682.77	0	0
2878	1	data unknown	1926.21	0	0
2879	1	data unknown	839.809	0	0
2880	1	data unknown	236.626	0	0
2881	1	data unknown	963.211	0	0
2882	1	data unknown	1485.75	0	0
2883	1	data unknown	674.274	0	0
2884	1	data unknown	583.668	0	0
2885	1	data unknown	2023.78	0	0
2886	1	data unknown	886.684	0	0
2887	1	data unknown	773.956	0	0
2888	1	data unknown	4495.42	0	0
2889	1	data unknown	1541.77	0	0
2890	1	data unknown	1301.6	0	0
2891	1	data unknown	2810.91	0	0
2892	1	data unknown	3804.5	0	0
2893	1	data unknown	583.53	0	0
2894	1	data unknown	2750.21	0	0
2895	1	data unknown	445.442	0	0
2896	1	data unknown	210.648	0	0
2897	1	data unknown	3886.92	0	0
2898	1	data unknown	1175.91	0	0
2899	1	data unknown	2026.42	0	0
2900	1	data unknown	849.064	0	0
2901	1	data unknown	697.994	0	0
2902	1	data unknown	1851.1	0	0
2903	1	data unknown	593.613	0	0
2904	1	data unknown	1209.66	0	0
2905	1	data unknown	3915.15	0	0
2906	1	data unknown	534.115	0	0
2907	1	data unknown	571.396	0	0
2908	1	data unknown	2196.71	0	0
2909	1	data unknown	1065.45	0	0
2910	1	data unknown	2145.88	0	0
2911	1	data unknown	1967.66	0	0
2912	1	data unknown	2383.17	0	0
2913	1	data unknown	1125.27	0	0
2914	1	data unknown	1081.74	0	0
2915	1	data unknown	745.605	0	0
2916	1	data unknown	2309.81	0	0
2917	1	data unknown	1319.78	0	0
2918	1	data unknown	784.607	0	0
2919	1	data unknown	2357.1	0	0
2920	1	data unknown	1098.5	0	0
2921	1	data unknown	1648.81	0	0
2922	1	data unknown	561.329	0	0
2923	1	data unknown	860.317	0	0
2924	1	data unknown	1147.06	0	0
2925	1	data unknown	590.076	0	0
2926	1	data unknown	567.402	0	0
2927	1	data unknown	2229.16	0	0
2928	1	data unknown	582.897	0	0
2929	1	data unknown	936.646	0	0
2930	1	data unknown	2456.15	0	0
2931	1	data unknown	2382.95	0	0
2932	1	data unknown	2179.04	0	0
2933	1	data unknown	685.78	0	0
2934	1	data unknown	852.062	0	0
2935	1	data unknown	856.754	0	0
2936	1	data unknown	929.001	0	0
2937	1	data unknown	1628.07	0	0
2938	1	data unknown	1672.38	0	0
2939	1	data unknown	2233.78	0	0
2940	1	data unknown	471.916	0	0
2941	1	data unknown	2630.07	0	0
2942	1	data unknown	527.313	0	0
2943	1	data unknown	867.104	0	0
2944	1	data unknown	2154.51	0	0
2945	1	data unknown	3521.23	0	0
